Time_s,GT_Amplitude,Measured_Amplitude,Frequency_Hz,GT_PSD_dBHz,Measured_PSD_dBHz
3.793,-0.00498613843978397,-0.0889789920025758,,,
3.794,0.0129880600272906,-0.187176920758352,,,
3.795,0.0250075166818261,-0.29710444702001,,,
3.796,0.0266251001788486,-0.405887560598941,,,
3.797,0.0163795973988996,-0.491209837424964,,,
3.798,-0.00375732700287845,-0.52463654676593,,,
3.799,-0.0288807918883413,-0.480239498049688,,,
3.8,-0.0524307708528733,-0.346348560964153,,,
3.801,-0.0679345216401072,-0.135396103852882,,,
3.802,-0.0707175998002914,0.114015362266426,,,
3.803,-0.0590020047207157,0.346203945959148,,,
3.804,-0.0340089995006636,0.506750425823578,,,
3.805,0.000845256873560926,0.562693877260204,,,
3.806,0.0411139093447918,0.515096262427415,,,
3.807,0.0821804481642822,0.397646351917482,,,
3.808,0.119477770314249,0.261713022562237,,,
3.809,0.148267084280827,0.154789457951066,,,
3.81,0.163560453491175,0.102221140979571,,,
3.811,0.160728617121219,0.100096369511437,,,
3.812,0.136884859689796,0.121362089122589,,,
3.813,0.0925560321751898,0.13092315886039,,,
3.814,0.0327972089335174,0.102095600003679,,,
3.815,-0.0330142824646065,0.0273680232357381,,,
3.816,-0.0929783117009602,-0.0802561261254517,,,
3.817,-0.135646408911711,-0.194620115251479,,,
3.818,-0.153184982643746,-0.28783060561073,,,
3.819,-0.143595614604661,-0.339811966267413,,,
3.82,-0.111225106063983,-0.342494207235349,,,
3.821,-0.0654668521565203,-0.299188791468221,,,
3.822,-0.0181712697467916,-0.221909846303599,,,
3.823,0.0194076548369681,-0.128477035227647,,,
3.824,0.0393138112497092,-0.0392511683638573,,,
3.825,0.0386206418983475,0.0271292618229916,,,
3.826,0.0198520274887381,0.0584724091294438,,,
3.827,-0.00993999725416067,0.0525226228910319,,,
3.828,-0.0411837592776018,0.0175382121160314,,,
3.829,-0.0644058408251948,-0.0305143337691893,,,
3.83,-0.0728308440828838,-0.072954241652694,,,
3.831,-0.0642549281582653,-0.0934720776983479,,,
3.832,-0.0415622439637754,-0.0817777948619817,,,
3.833,-0.0116050708375643,-0.0354700033959647,,,
3.834,0.0172374907858232,0.0397030224030726,,,
3.835,0.0379338209254887,0.131163761411784,,,
3.836,0.0470056639609079,0.222237974284286,,,
3.837,0.0452578254279753,0.295548263465003,,,
3.838,0.0368619258478333,0.336126586039336,,,
3.839,0.0272824016862481,0.333881364619695,,,
3.84,0.0209429953691197,0.285627506714851,,,
3.841,0.0195771874639178,0.196614830614033,,,
3.842,0.0218947029708566,0.0807013518448951,,,
3.843,0.0246277586681362,-0.0418987123859665,,,
3.844,0.0243989232866909,-0.149495402147895,,,
3.845,0.0194754218739672,-0.225128204059337,,,
3.846,0.0105803440490749,-0.261567008773885,,,
3.847,0.000466932851058867,-0.26268015552749,,,
3.848,-0.00742520565554264,-0.240567442245317,,,
3.849,-0.0105709762195764,-0.210224478450148,,,
3.85,-0.00855585046313744,-0.184454015525476,,,
3.851,-0.00340891610594796,-0.170665053186401,,,
3.852,0.00109399326113165,-0.169459236955332,,,
3.853,0.00097709198504117,-0.17427314769665,,,
3.854,-0.00607438840957425,-0.172241353378344,,,
3.855,-0.0193036849224415,-0.147479862746115,,,
3.856,-0.0346221004962492,-0.0873161057472625,,,
3.857,-0.0457893716560872,0.0105160360110498,,,
3.858,-0.0467283062214922,0.133778371839277,,,
3.859,-0.0341537055281129,0.257936712964689,,,
3.86,-0.00947553661093471,0.354270099420729,,,
3.861,0.0209125372689092,0.400035770319927,,,
3.862,0.047337639434671,0.386097762981261,,,
3.863,0.0601535382013259,0.319150165786361,,,
3.864,0.0534779179054511,0.218116650384412,,,
3.865,0.0277933597534118,0.106363826152885,,,
3.866,-0.00984016333366755,0.00280240523405048,,,
3.867,-0.0482018493979451,-0.0843797026541977,,,
3.868,-0.0759756792673614,-0.15828269185516,,,
3.869,-0.0857371843853604,-0.227602987273943,,,
3.87,-0.0762460485062714,-0.297566169250492,,,
3.871,-0.0522574502897598,-0.362422086162106,,,
3.872,-0.0221262621486249,-0.403655720987785,,,
3.873,0.00569176812805095,-0.395283472738762,,,
3.874,0.02579820663699,-0.314557510068617,,,
3.875,0.0374424437067639,-0.154043662120303,,,
3.876,0.0439932383816599,0.0700490932066904,,,
3.877,0.0506149135614975,0.317440827320109,,,
3.878,0.0611946228017705,0.532415523366228,,,
3.879,0.0758539535578274,0.659128934900223,,,
3.88,0.0901386387169802,0.658757244505889,,,
3.881,0.0963275809122169,0.522975739328468,,,
3.882,0.0864762607698619,0.279187146969101,,,
3.883,0.0560879814603358,-0.0148422457339098,,,
3.884,0.00694383359604015,-0.286081075865367,,,
3.885,-0.0522078789783925,-0.466824733599746,,,
3.886,-0.107679049603658,-0.514324328773747,,,
3.887,-0.14508703371499,-0.423184865033945,,,
3.888,-0.154315051992896,-0.226850867823169,,,
3.889,-0.13324773007836,0.0119837088377781,,,
3.89,-0.0887509478553923,0.219344566935744,,,
3.891,-0.0344607016016649,0.331732702682379,,,
3.892,0.0138037111468791,0.315712319494557,,,
3.893,0.0433243623937147,0.178972787580303,,,
3.894,0.0485711080465217,-0.0317474087858636,,,
3.895,0.0326259939807774,-0.246260623106871,,,
3.896,0.00546194903223164,-0.395145539957266,,,
3.897,-0.0201685927692135,-0.433823553444082,,,
3.898,-0.033526926989804,-0.357424898476302,,,
3.899,-0.0294927554090464,-0.200856450593929,,,
3.9,-0.00977281779707987,-0.0242308873483986,,,
3.901,0.0184406068300384,0.11044872831326,,,
3.902,0.0455788846522676,0.162029722233595,,,
3.903,0.0632667931001139,0.123623083931971,,,
3.904,0.067028250961034,0.0223028464307499,,,
3.905,0.057259474697448,-0.0935645871078222,,,
3.906,0.0383489999854423,-0.173727248928965,,,
3.907,0.0165416701850891,-0.184880322651289,,,
3.908,-0.00247845827107227,-0.122338736443862,,,
3.909,-0.0153767355870865,-0.0106315559688789,,,
3.91,-0.0217983336268217,0.106921526971729,,,
3.911,-0.0237900636851214,0.185518449167936,,,
3.912,-0.0243754776361784,0.196350822861949,,,
3.913,-0.0259038374997969,0.137572315134249,,,
3.914,-0.0288576875812054,0.0347079550743483,,,
3.915,-0.0316326630375623,-0.0694305326666339,,,
3.916,-0.0313912032078429,-0.131152561939328,,,
3.917,-0.0255799253222462,-0.121965435585059,,,
3.918,-0.0133649832612793,-0.0380777140773373,,,
3.919,0.00371375659811993,0.0996630058823617,,,
3.92,0.0221772119815302,0.254115863310831,,,
3.921,0.0379302132509951,0.384316138623227,,,
3.922,0.047891712738801,0.45753935359576,,,
3.923,0.0512233603829015,0.457730797153999,,,
3.924,0.0495894357046267,0.388601187010542,,,
3.925,0.0462562055272664,0.2709625555755,,,
3.926,0.0443647164025697,0.135237638042859,,,
3.927,0.0451732110239899,0.0115393088720798,,,
3.928,0.0471533020148267,-0.0793322333698605,,,
3.929,0.0464144588604123,-0.130749770572339,,,
3.93,0.0382735586066079,-0.149152468179662,,,
3.931,0.0192783055280885,-0.147746140296562,,,
3.932,-0.011149001802177,-0.138634583227944,,,
3.933,-0.0500794755152495,-0.128079302437355,,,
3.934,-0.0916811235519473,-0.117485514830644,,,
3.935,-0.128827628853441,-0.108630636722662,,,
3.936,-0.155124767286491,-0.108632087607637,,,
3.937,-0.166616210816593,-0.130331090723488,,,
3.938,-0.162565847460024,-0.186799486997705,,,
3.939,-0.145123118110359,-0.28249915392916,,,
3.94,-0.118184554394737,-0.406070732519515,,,
3.941,-0.0860877217062307,-0.529483783541823,,,
3.942,-0.0527215879771135,-0.615254097542541,,,
3.943,-0.0212562390084019,-0.629102684918589,,,
3.944,0.00576662456872567,-0.552462363564724,,,
3.945,0.0264980859767185,-0.389542324488462,,,
3.946,0.0403886293278119,-0.166615090358322,,,
3.947,0.0492092123976342,0.075524685994632,,,
3.948,0.0577156837184432,0.292963474110475,,,
3.949,0.0729159421828598,0.450271453284211,,,
3.95,0.101433681497151,0.528977385694944,,,
3.951,0.145693475512128,0.530955206578528,,,
3.952,0.200819337425782,0.4765952527464,,,
3.953,0.254308575499544,0.398803526278302,,,
3.954,0.289351094237187,0.334125300050038,,,
3.955,0.290719520159592,0.312514788487188,,,
3.956,0.250682372562401,0.347940194252039,,,
3.957,0.172324186488157,0.432487198940544,,,
3.958,0.068951965298084,0.536291562969135,,,
3.959,-0.0399540014066357,0.614456122322078,,,
3.96,-0.134506345273325,0.620024125900407,,,
3.961,-0.199821018587493,0.51938565450894,,,
3.962,-0.22945650480167,0.304696140599509,,,
3.963,-0.226113687701869,-0.00140655375630781,,,
3.964,-0.199732875256822,-0.350479964984236,,,
3.965,-0.163859234604137,-0.680566648987254,,,
3.966,-0.13152821255922,-0.932087156398133,,,
3.967,-0.111866508763979,-1.06273584838969,,,
3.968,-0.108211246906793,-1.05733897537484,,,
3.969,-0.118022433749218,-0.930048322381762,,,
3.97,-0.134367231219962,-0.718453690243545,,,
3.971,-0.148384262657614,-0.471654576922452,,,
3.972,-0.15195184574474,-0.236061662402444,,,
3.973,-0.139816865349443,-0.0432257297845621,,,
3.974,-0.110676939236758,0.0965408936156878,,,
3.975,-0.0670765206278682,0.192636112258513,,,
3.976,-0.014352870989072,0.265541686866885,,,
3.977,0.0408906044619112,0.335119746629421,,,
3.978,0.0922792840351154,0.411218346015254,,,
3.979,0.134773165683811,0.490236332583593,,,
3.98,0.165226192941587,0.557744627950176,,,
3.981,0.18241207060625,0.5945886988594,,,
3.982,0.186661057265497,0.583500962753616,,,
3.983,0.17933157574588,0.514350359828772,,,
3.984,0.162332075001633,0.387353081360365,,,
3.985,0.137825301932135,0.21412537279472,,,
3.986,0.108149470872524,0.0163643478624768,,,
3.987,0.0759057322372181,-0.178095247202453,,,
3.988,0.0440801013434632,-0.341264115840012,,,
3.989,0.0160167006306724,-0.451159249347647,,,
3.99,-0.00490605129288608,-0.495996118954965,,,
3.991,-0.0159141261262406,-0.475398030085906,,,
3.992,-0.0156425672720832,-0.399019017857556,,,
3.993,-0.00483158889040401,-0.2835932651825,,,
3.994,0.0133968753328448,-0.14929064290546,,,
3.995,0.0339214452936332,-0.0159763691799145,,,
3.996,0.0507180053011674,0.100063178298951,,,
3.997,0.0584554298293294,0.188222281944789,,,
3.998,0.0541026087200965,0.243900235001634,,,
3.999,0.0379267877024642,0.267108724414357,,,
4,0.0133961427841067,0.260360341602997,,,
4.001,-0.0140896471370473,0.227267524125047,,,
4.002,-0.0391865282647611,0.172671213711632,,,
4.003,-0.0584887719324336,0.103775206574953,,,
4.004,-0.0715210763310541,0.0306935440811207,,,
4.005,-0.0805163790909787,-0.0350798306547811,,,
4.006,-0.0892902362271023,-0.0844273180930312,,,
4.007,-0.101918832032906,-0.114950521343115,,,
4.008,-0.121812377330723,-0.133205281792799,,,
4.009,-0.151275396680685,-0.15266910517913,,,
4.01,-0.191194554970382,-0.187376316831957,,,
4.011,-0.240432751568942,-0.243801849209104,,,
4.012,-0.294831062435621,-0.315165255433566,,,
4.013,-0.346198831067395,-0.381557045625458,,,
4.014,-0.382052081185397,-0.416297290203859,,,
4.015,-0.386910295086661,-0.395566542028048,,,
4.016,-0.345514397079468,-0.306842387301021,,,
4.017,-0.247445143065566,-0.152853990793046,,,
4.018,-0.0917077184666078,0.0494579337036216,,,
4.019,0.110507299960714,0.273047705560599,,,
4.02,0.336141825544049,0.485390120669472,,,
4.021,0.553774962497672,0.652467607540594,,,
4.022,0.729374400012864,0.742949694421972,,,
4.023,0.832903226414542,0.733992092365561,,,
4.024,0.844435784103412,0.618595490481955,,,
4.025,0.758604737009492,0.412078641002801,,,
4.026,0.586367482733938,0.153804446368816,,,
4.027,0.353416497966688,-0.0989495383733697,,,
4.028,0.0952304028897597,-0.285172823242702,,,
4.029,-0.150291332829582,-0.358714000498053,,,
4.03,-0.350743346261295,-0.304871599187083,,,
4.031,-0.485354150270696,-0.148427855722704,,,
4.032,-0.547453824324866,0.0509151833306442,,,
4.033,-0.542759421691174,0.215627893608454,,,
4.034,-0.484745512534447,0.275308366777474,,,
4.035,-0.389528215313855,0.19110472796008,,,
4.036,-0.272526091193099,-0.0296871401577026,,,
4.037,-0.147829233961153,-0.334962818596066,,,
4.038,-0.0295380043525014,-0.644968790220781,,,
4.039,0.0668135212421229,-0.878733389845031,,,
4.04,0.124753323961061,-0.979574258193686,,,
4.041,0.130298681543182,-0.930263151114362,,,
4.042,0.0776084857460337,-0.753106529864462,,,
4.043,-0.0254830582902935,-0.496507869987593,,,
4.044,-0.155083022603934,-0.214834930285116,,,
4.045,-0.274322174451884,0.0494678654770892,,,
4.046,-0.342260149796664,0.274549278318187,,,
4.047,-0.326456457766337,0.456743993124434,,,
4.048,-0.214985048957339,0.600740474807808,,,
4.049,-0.0230849896785312,0.709015252246969,,,
4.05,0.208865574693982,0.776501506769322,,,
4.051,0.426150763358921,0.792689144146841,,,
4.052,0.575851557385554,0.74886090763219,,,
4.053,0.622690289132353,0.645617514060698,,,
4.054,0.559103234599489,0.496354426830545,,,
4.055,0.406330140241151,0.325006084197635,,,
4.056,0.20663823359037,0.159425359692938,,,
4.057,0.00981752117949551,0.0236495246137754,,,
4.058,-0.141304465585872,-0.0678389609793051,,,
4.059,-0.221810804699285,-0.112444330724617,,,
4.06,-0.229317210882048,-0.118738549713731,,,
4.061,-0.181807555353575,-0.103836908115035,,,
4.062,-0.110200462292915,-0.0898422811654004,,,
4.063,-0.0482747747718324,-0.0996277344388629,,,
4.064,-0.022824807269877,-0.151535517579968,,,
4.065,-0.0465127001409062,-0.252851953694582,,,
4.066,-0.115019289942486,-0.393664843189816,,,
4.067,-0.208937105676723,-0.544598277272775,,,
4.068,-0.299660314134288,-0.661793300163596,,,
4.069,-0.357603733152773,-0.699750904318127,,,
4.07,-0.360595367961307,-0.628566968254458,,,
4.071,-0.300242007864723,-0.4486777725524,,,
4.072,-0.184467970543845,-0.195639280097253,,,
4.073,-0.0353425383729729,0.0690123910155472,,,
4.074,0.117320046614067,0.278349010023513,,,
4.075,0.244666507527709,0.383908965578982,,,
4.076,0.326956854632391,0.372972048637823,,,
4.077,0.358315796135984,0.272285963685331,,,
4.078,0.346343090782211,0.136785628774847,,,
4.079,0.306783659419934,0.0276159646194997,,,
4.08,0.255525811580762,-0.0120392660823526,,,
4.081,0.201445021811474,0.0261984026435622,,,
4.082,0.143335591564176,0.113110431328527,,,
4.083,0.0723582113004727,0.194400477844417,,,
4.084,-0.0211329242854374,0.213801591819685,,,
4.085,-0.139592235768562,0.137638373035737,,,
4.086,-0.272887380908416,-0.0293272297975274,,,
4.087,-0.398128238719008,-0.243579426454868,,,
4.088,-0.485134506340102,-0.438116096980202,,,
4.089,-0.50573456649128,-0.546505688671811,,,
4.09,-0.443660135229123,-0.525699114252327,,,
4.091,-0.301479294673559,-0.369325522681255,,,
4.092,-0.101814702871597,-0.108184464349805,,,
4.093,0.118047243816808,0.200369692041594,,,
4.094,0.31653234872221,0.489590342626407,,,
4.095,0.459356822558034,0.701753367157439,,,
4.096,0.527966036083445,0.802896187090942,,,
4.097,0.522003448022503,0.78991010042888,,,
4.098,0.455754240822045,0.687862433961288,,,
4.099,0.351023530237562,0.538350446598983,,,
4.1,0.229915385115987,0.383019217932797,,,
4.101,0.11014831345376,0.248688339192973,,,
4.102,0.00359521529670073,0.140264770760868,,,
4.103,-0.0830122899035127,0.0441286959516595,,,
4.104,-0.146827493952053,-0.0605585463256989,,,
4.105,-0.188067705495434,-0.188941186393957,,,
4.106,-0.209657887499293,-0.342173826590407,,,
4.107,-0.216869841396058,-0.506552571305992,,,
4.108,-0.216546189480847,-0.658799633226525,,,
4.109,-0.21573240594973,-0.773860671684473,,,
4.11,-0.219752159065922,-0.831595142367098,,,
4.111,-0.230071405919541,-0.820352782312796,,,
4.112,-0.242708984808755,-0.737450346046769,,,
4.113,-0.248169771978233,-0.588133529816985,,,
4.114,-0.233602152673471,-0.384967389237968,,,
4.115,-0.187076540054499,-0.148209738283106,,,
4.116,-0.10279934482168,0.0944990301082605,,,
4.117,0.0147585515102532,0.311565526953602,,,
4.118,0.149805969206023,0.474549615831087,,,
4.119,0.27810412222041,0.566430499184453,,,
4.12,0.372956232306853,0.586891704948252,,,
4.121,0.412309068510501,0.551668848255267,,,
4.122,0.384818425810521,0.486050440100879,,,
4.123,0.293360382329298,0.415411890809672,,,
4.124,0.155232648324623,0.3567988124273,,,
4.125,-0.00111219408057637,0.3148573936705,,,
4.126,-0.142358402253468,0.283237300246717,,,
4.127,-0.238402014306226,0.249965067634323,,,
4.128,-0.270173015260833,0.203684589680544,,,
4.129,-0.234883194907613,0.137935625376766,,,
4.13,-0.146929770327355,0.0522903232234891,,,
4.131,-0.03394403012428,-0.0490756243465191,,,
4.132,0.0709939769378102,-0.159890165110714,,,
4.133,0.138650082381649,-0.273884099060629,,,
4.134,0.151506553309221,-0.385500871592945,,,
4.135,0.107670188848166,-0.489110828980799,,,
4.136,0.0196443361960548,-0.577816301847696,,,
4.137,-0.0913056529875019,-0.643651938258751,,,
4.138,-0.202733215843283,-0.680025440856386,,,
4.139,-0.297302130823844,-0.684778584835765,,,
4.14,-0.365253286244844,-0.660629579573433,,,
4.141,-0.402517822059498,-0.611279758542707,,,
4.142,-0.406277744003879,-0.535300177021292,,,
4.143,-0.371133562618656,-0.422519624565283,,,
4.144,-0.288646589284847,-0.256563719156481,,,
4.145,-0.151077474370278,-0.0234090809812877,,,
4.146,0.0423415510365695,0.277890291421216,,,
4.147,0.27993995541891,0.62770476637059,,,
4.148,0.53612806102395,0.985720994876125,,,
4.149,0.775088324648833,1.29891028029885,,,
4.15,0.958236573149213,1.51431758472102,,,
4.151,1.05251021345012,1.59137396048885,,,
4.152,1.03679688241176,1.5095754670955,,,
4.153,0.905293501424547,1.27060834418773,,,
4.154,0.668094925650789,0.896708477938233,,,
4.155,0.349962504998121,0.427486644032994,,,
4.156,-0.0121767210546367,-0.0838789342088221,,,
4.157,-0.373366665949056,-0.575738642375368,,,
4.158,-0.68719722751413,-0.98578704977125,,,
4.159,-0.914784958302993,-1.26242084907849,,,
4.16,-1.03420184548464,-1.37796897975021,,,
4.161,-1.04666529562602,-1.33862503692272,,,
4.162,-0.975825598181468,-1.18440431922546,,,
4.163,-0.858868128643237,-0.975697613967367,,,
4.164,-0.731943612122384,-0.770095979732253,,,
4.165,-0.615651374328546,-0.599459266716501,,,
4.166,-0.507035417174655,-0.458228989797441,,,
4.167,-0.382146736507885,-0.309065803502461,,,
4.168,-0.208700262146609,-0.103931868833296,,,
4.169,0.0361248275375976,0.188281476463317,,,
4.17,0.350075666714235,0.559542387104536,,,
4.171,0.699126270220882,0.955878195950091,,,
4.172,1.02316317783397,1.28993688739569,,,
4.173,1.25280634893744,1.46900895989718,,,
4.174,1.3315127119766,1.42788061051552,,,
4.175,1.2345304542325,1.15334324376158,,,
4.176,0.977213092599137,0.690570265043783,,,
4.177,0.609596094233799,0.12954133538101,,,
4.178,0.199982265213174,-0.422005718889894,,,
4.179,-0.185280918774151,-0.868208550137523,,,
4.18,-0.497714516029524,-1.1472116297191,,,
4.181,-0.713102049399843,-1.24013817241178,,,
4.182,-0.828298241545502,-1.16676142861125,,,
4.183,-0.852859661117359,-0.972131406265305,,,
4.184,-0.801206796776265,-0.710342494113115,,,
4.185,-0.688904690117038,-0.43095892943635,,,
4.186,-0.53312664678938,-0.171295340165948,,,
4.187,-0.354809446214291,0.0450287184140842,,,
4.188,-0.179430561688485,0.20523928801446,,,
4.189,-0.034415154108758,0.303608067173602,,,
4.19,0.0568836266308005,0.339797080223037,,,
4.191,0.0827148335760519,0.320475367495695,,,
4.192,0.0488329837365713,0.262488597378094,,,
4.193,-0.0202690896506513,0.193915169665019,,,
4.194,-0.0863791073450784,0.149899877602264,,,
4.195,-0.108093438614157,0.163062502019724,,,
4.196,-0.053805241356405,0.251675957100332,,,
4.197,0.0872006471005324,0.410748268547997,,,
4.198,0.299501042675495,0.610526087464448,,,
4.199,0.544050514360093,0.803721783729728,,,
